date,citizenship,cat,n,count
2019-07-01,Guatemala,ofo_paroles,1,20
2019-07-01,Guatemala,other_outcomes,1,70
2019-07-01,Honduras,t8_repatriations,1,1220
2019-07-01,Honduras,migrant_protection_protocols,1,4100
2019-07-01,Honduras,transfers_to_ice,1,3700
2019-07-01,Honduras,transfers_to_hhs,1,1790
2019-07-01,Honduras,usbp_releases,1,13930
2019-07-01,Honduras,ofo_paroles,1,40
2019-07-01,Honduras,other_outcomes,1,110
2019-07-01,Colombia,t8_repatriations,1,20
2019-07-01,Colombia,migrant_protection_protocols,1,20
2019-07-01,Colombia,transfers_to_ice,1,20
2019-07-01,Colombia,transfers_to_hhs,1,0
2019-07-01,Colombia,usbp_releases,1,10
2019-07-01,Colombia,ofo_paroles,1,20
2019-07-01,Colombia,other_outcomes,1,0
2019-07-01,Ecuador,t8_repatriations,1,150
2019-07-01,Ecuador,migrant_protection_protocols,1,500
2019-07-01,Ecuador,transfers_to_ice,1,210
2019-07-01,Ecuador,transfers_to_hhs,1,130
2019-07-01,Ecuador,usbp_releases,1,730
2019-07-01,Ecuador,ofo_paroles,1,10
2019-07-01,Ecuador,other_outcomes,1,60
2019-07-01,Cuba,t8_repatriations,1,50
2019-07-01,Cuba,migrant_protection_protocols,1,1680
2019-07-01,Cuba,transfers_to_ice,1,1340
2019-07-01,Cuba,transfers_to_hhs,1,10
2019-07-01,Cuba,usbp_releases,1,270
2019-07-01,Cuba,ofo_paroles,1,170
2019-07-01,Cuba,other_outcomes,1,90
2019-07-01,Haiti,t8_repatriations,2,250
2019-07-01,Haiti,transfers_to_ice,1,240
2019-07-01,Haiti,transfers_to_hhs,1,0
2019-07-01,Haiti,usbp_releases,1,380
2019-07-01,Haiti,ofo_paroles,1,0
2019-07-01,Haiti,other_outcomes,1,0
2019-07-01,El Salvador,migrant_protection_protocols,1,1220
2019-07-01,El Salvador,transfers_to_ice,1,1960
2019-07-01,El Salvador,transfers_to_hhs,1,1160
2019-07-01,El Salvador,usbp_releases,1,5070
2019-07-01,El Salvador,ofo_paroles,1,20
2019-07-01,El Salvador,other_outcomes,1,40
2019-07-01,El Salvador,t8_repatriations,1,20
2019-07-01,Peru,migrant_protection_protocols,1,10
2019-07-01,Peru,transfers_to_ice,1,30
2019-07-01,Peru,transfers_to_hhs,1,0
2019-07-01,Peru,usbp_releases,1,40
2019-07-01,Peru,ofo_paroles,1,0
2019-07-01,Peru,other_outcomes,1,0
2019-07-01,Peru,t8_repatriations,1,190
2019-07-01,Other,migrant_protection_protocols,1,300
2019-07-01,Other,transfers_to_ice,1,2090
2019-07-01,Other,transfers_to_hhs,1,170
2019-07-01,Other,usbp_releases,1,3240
2019-07-01,Other,ofo_paroles,1,110
2019-07-01,Other,other_outcomes,1,40
2019-08-01,Mexico,t8_repatriations,1,14540
2019-08-01,Mexico,transfers_to_ice,1,4140
2019-08-01,Mexico,transfers_to_hhs,1,210
2019-08-01,Mexico,usbp_releases,1,200
2019-08-01,Mexico,ofo_paroles,1,1700
2019-08-01,Mexico,other_outcomes,1,460
2019-08-01,Venezuela,t8_repatriations,1,30
2019-08-01,Venezuela,migrant_protection_protocols,1,380
2019-08-01,Venezuela,transfers_to_ice,1,350
2019-08-01,Venezuela,transfers_to_hhs,1,10
2019-08-01,Venezuela,usbp_releases,1,250
2019-08-01,Venezuela,ofo_paroles,1,100
2019-08-01,Venezuela,other_outcomes,1,180
2019-08-01,Guatemala,t8_repatriations,1,1710
2019-08-01,Guatemala,migrant_protection_protocols,1,2470
2019-08-01,Guatemala,transfers_to_ice,1,1340
2019-08-01,Guatemala,transfers_to_hhs,1,930
2019-08-01,Guatemala,usbp_releases,1,2160
2019-08-01,Guatemala,ofo_paroles,1,10
2019-08-01,Guatemala,other_outcomes,1,120
2019-08-01,Honduras,t8_repatriations,1,1190
2019-08-01,Honduras,migrant_protection_protocols,1,4770
2019-08-01,Honduras,transfers_to_ice,1,2460
2019-08-01,Honduras,transfers_to_hhs,1,1050
2019-08-01,Honduras,usbp_releases,1,5870
2019-08-01,Honduras,ofo_paroles,1,40
2019-08-01,Honduras,other_outcomes,1,200
2019-08-01,Colombia,t8_repatriations,1,10
2019-08-01,Colombia,migrant_protection_protocols,1,30
2019-08-01,Colombia,transfers_to_ice,1,10
2019-08-01,Colombia,transfers_to_hhs,1,0
2019-08-01,Colombia,usbp_releases,1,10
2019-08-01,Colombia,ofo_paroles,1,20
2019-08-01,Colombia,other_outcomes,1,0
2019-08-01,Ecuador,t8_repatriations,1,90
2019-08-01,Ecuador,migrant_protection_protocols,1,390
2019-08-01,Ecuador,transfers_to_ice,1,180
2019-08-01,Ecuador,transfers_to_hhs,1,120
2019-08-01,Ecuador,usbp_releases,1,530
2019-08-01,Ecuador,ofo_paroles,1,0
2019-08-01,Ecuador,other_outcomes,1,100
2019-08-01,Cuba,t8_repatriations,1,100
2019-08-01,Cuba,migrant_protection_protocols,1,1740
2019-08-01,Cuba,transfers_to_ice,1,840
2019-08-01,Cuba,transfers_to_hhs,1,10
2019-08-01,Cuba,usbp_releases,1,110
2019-08-01,Cuba,ofo_paroles,1,60
2019-08-01,Cuba,other_outcomes,1,160
2019-08-01,Haiti,t8_repatriations,2,300
2019-08-01,Haiti,transfers_to_ice,1,80
2019-08-01,Haiti,transfers_to_hhs,1,0
2019-08-01,Haiti,usbp_releases,1,70
2019-08-01,Haiti,ofo_paroles,1,0
2019-08-01,Haiti,other_outcomes,1,0
2019-08-01,El Salvador,migrant_protection_protocols,1,1810
2019-08-01,El Salvador,transfers_to_ice,1,1120
2019-08-01,El Salvador,transfers_to_hhs,1,640
2019-08-01,El Salvador,usbp_releases,1,1840
2019-08-01,El Salvador,ofo_paroles,1,20
2019-08-01,El Salvador,other_outcomes,1,70
2019-08-01,El Salvador,t8_repatriations,1,10
2019-08-01,Peru,migrant_protection_protocols,1,40
2019-08-01,Peru,transfers_to_ice,1,20
2019-08-01,Peru,transfers_to_hhs,1,0
2019-08-01,Peru,usbp_releases,1,10
2019-08-01,Peru,ofo_paroles,1,0
2019-08-01,Peru,other_outcomes,1,0
2019-08-01,Peru,t8_repatriations,1,180
2019-08-01,Other,migrant_protection_protocols,1,350
2019-08-01,Other,transfers_to_ice,1,1850
2019-08-01,Other,transfers_to_hhs,1,120
2019-08-01,Other,usbp_releases,1,2310
2019-08-01,Other,ofo_paroles,1,90
2019-08-01,Other,other_outcomes,1,70
2019-09-01,Mexico,t8_repatriations,1,15570
2019-09-01,Mexico,transfers_to_ice,1,4840
2019-09-01,Mexico,transfers_to_hhs,1,250
2019-09-01,Mexico,usbp_releases,1,1130
2019-09-01,Mexico,ofo_paroles,1,2120
2019-09-01,Mexico,other_outcomes,1,560
2019-09-01,Venezuela,t8_repatriations,1,10
2019-09-01,Venezuela,migrant_protection_protocols,1,340
2019-09-01,Venezuela,transfers_to_ice,1,230
2019-09-01,Venezuela,transfers_to_hhs,1,20
2019-09-01,Venezuela,usbp_releases,1,130
2019-09-01,Venezuela,ofo_paroles,1,20
2019-09-01,Venezuela,other_outcomes,1,210
2019-09-01,Guatemala,t8_repatriations,1,1630
2019-09-01,Guatemala,migrant_protection_protocols,1,1010
2019-09-01,Guatemala,transfers_to_ice,1,1210
2019-09-01,Guatemala,transfers_to_hhs,1,750
2019-09-01,Guatemala,usbp_releases,1,980
2019-09-01,Guatemala,ofo_paroles,1,10
2019-09-01,Guatemala,other_outcomes,1,100
2019-09-01,Honduras,t8_repatriations,1,1700
2019-09-01,Honduras,migrant_protection_protocols,1,3370
2019-09-01,Honduras,transfers_to_ice,1,1360
2019-09-01,Honduras,transfers_to_hhs,1,720
2019-09-01,Honduras,usbp_releases,1,1780
2019-09-01,Honduras,ofo_paroles,1,10
2019-09-01,Honduras,other_outcomes,1,150
2019-09-01,Colombia,t8_repatriations,1,10
2019-09-01,Colombia,migrant_protection_protocols,1,20
2019-09-01,Colombia,transfers_to_ice,1,10
2019-09-01,Colombia,transfers_to_hhs,1,0
2019-09-01,Colombia,usbp_releases,1,0
2019-09-01,Colombia,ofo_paroles,1,0
2019-09-01,Colombia,other_outcomes,1,0
2019-09-01,Ecuador,t8_repatriations,1,180
2019-09-01,Ecuador,migrant_protection_protocols,1,490
2019-09-01,Ecuador,transfers_to_ice,1,240
2019-09-01,Ecuador,transfers_to_hhs,1,190
2019-09-01,Ecuador,usbp_releases,1,450
2019-09-01,Ecuador,ofo_paroles,1,0
2019-09-01,Ecuador,other_outcomes,1,100
2019-09-01,Cuba,t8_repatriations,1,70
2019-09-01,Cuba,migrant_protection_protocols,1,1110
2019-09-01,Cuba,transfers_to_ice,1,620
2019-09-01,Cuba,transfers_to_hhs,1,20
2019-09-01,Cuba,usbp_releases,1,150
2019-09-01,Cuba,ofo_paroles,1,10
2019-09-01,Cuba,other_outcomes,1,140
2019-09-01,Haiti,t8_repatriations,2,450
2019-09-01,Haiti,transfers_to_ice,1,70
2019-09-01,Haiti,transfers_to_hhs,1,0
2019-09-01,Haiti,usbp_releases,1,70
2019-09-01,Haiti,ofo_paroles,1,0
2019-09-01,Haiti,other_outcomes,1,0
2019-09-01,El Salvador,migrant_protection_protocols,1,1040
2019-09-01,El Salvador,transfers_to_ice,1,710
2019-09-01,El Salvador,transfers_to_hhs,1,430
2019-09-01,El Salvador,usbp_releases,1,470
2019-09-01,El Salvador,ofo_paroles,1,10
2019-09-01,El Salvador,other_outcomes,1,60
2019-09-01,El Salvador,t8_repatriations,1,10
2019-09-01,Peru,migrant_protection_protocols,1,20
2019-09-01,Peru,transfers_to_ice,1,20
2019-09-01,Peru,transfers_to_hhs,1,0
2019-09-01,Peru,usbp_releases,1,10
2019-09-01,Peru,ofo_paroles,1,0
2019-09-01,Peru,other_outcomes,1,0
2019-09-01,Peru,t8_repatriations,1,240
2019-09-01,Other,migrant_protection_protocols,1,240
2019-09-01,Other,transfers_to_ice,1,2170
2019-09-01,Other,transfers_to_hhs,1,150
2019-09-01,Other,usbp_releases,1,1590
2019-09-01,Other,ofo_paroles,1,90
2019-09-01,Other,other_outcomes,1,140
2019-10-01,Mexico,t8_repatriations,1,17440
2019-10-01,Mexico,transfers_to_ice,1,3090
2019-10-01,Mexico,transfers_to_hhs,1,200
2019-10-01,Mexico,usbp_releases,1,40
2019-10-01,Mexico,ofo_paroles,1,2070
2019-10-01,Mexico,other_outcomes,1,440
2019-10-01,Venezuela,t8_repatriations,1,10
2019-10-01,Venezuela,migrant_protection_protocols,1,350
2019-10-01,Venezuela,transfers_to_ice,1,180
2019-10-01,Venezuela,transfers_to_hhs,1,10
2019-10-01,Venezuela,usbp_releases,1,20
2019-10-01,Venezuela,ofo_paroles,1,10
2019-10-01,Venezuela,other_outcomes,1,160
2019-10-01,Guatemala,t8_repatriations,1,2220
2019-10-01,Guatemala,migrant_protection_protocols,1,530
2019-10-01,Guatemala,transfers_to_ice,1,2030
2019-10-01,Guatemala,transfers_to_hhs,1,880
2019-10-01,Guatemala,usbp_releases,1,180
2019-10-01,Guatemala,ofo_paroles,1,0
2019-10-01,Guatemala,other_outcomes,1,80
2019-10-01,Honduras,t8_repatriations,1,1530
2019-10-01,Honduras,migrant_protection_protocols,1,1720
2019-10-01,Honduras,transfers_to_ice,1,1340
2019-10-01,Honduras,transfers_to_hhs,1,600
2019-10-01,Honduras,usbp_releases,1,400
2019-10-01,Honduras,ofo_paroles,1,20
2019-10-01,Honduras,other_outcomes,1,120
2019-10-01,Colombia,t8_repatriations,1,20
2019-10-01,Colombia,migrant_protection_protocols,1,10
2019-10-01,Colombia,transfers_to_ice,1,10
2019-10-01,Colombia,transfers_to_hhs,1,0
2019-10-01,Colombia,usbp_releases,1,0
2019-10-01,Colombia,ofo_paroles,1,0
2019-10-01,Colombia,other_outcomes,1,0
2019-10-01,Ecuador,t8_repatriations,1,130
2019-10-01,Ecuador,migrant_protection_protocols,1,430
2019-10-01,Ecuador,transfers_to_ice,1,310
2019-10-01,Ecuador,transfers_to_hhs,1,80
2019-10-01,Ecuador,usbp_releases,1,260
2019-10-01,Ecuador,ofo_paroles,1,0
2019-10-01,Ecuador,other_outcomes,1,140
2019-10-01,Cuba,t8_repatriations,1,40
2019-10-01,Cuba,migrant_protection_protocols,1,1040
2019-10-01,Cuba,transfers_to_ice,1,540
2019-10-01,Cuba,transfers_to_hhs,1,0
2019-10-01,Cuba,usbp_releases,1,40
2019-10-01,Cuba,ofo_paroles,1,20
2019-10-01,Cuba,other_outcomes,1,170
2019-10-01,Haiti,t8_repatriations,2,330
2019-10-01,Haiti,transfers_to_ice,1,140
2019-10-01,Haiti,transfers_to_hhs,1,0
2019-10-01,Haiti,usbp_releases,1,70
2019-10-01,Haiti,ofo_paroles,1,0
2019-10-01,Haiti,other_outcomes,1,0
2019-10-01,El Salvador,migrant_protection_protocols,1,610
2019-10-01,El Salvador,transfers_to_ice,1,740
2019-10-01,El Salvador,transfers_to_hhs,1,370
2019-10-01,El Salvador,usbp_releases,1,170
2019-10-01,El Salvador,ofo_paroles,1,10
2019-10-01,El Salvador,other_outcomes,1,30
2019-10-01,El Salvador,t8_repatriations,1,20
2019-10-01,Peru,migrant_protection_protocols,1,20
2019-10-01,Peru,transfers_to_ice,1,30
2019-10-01,Peru,transfers_to_hhs,1,0
2019-10-01,Peru,usbp_releases,1,0
2019-10-01,Peru,ofo_paroles,1,0
2019-10-01,Peru,other_outcomes,1,0
2019-10-01,Peru,t8_repatriations,1,190
2019-10-01,Other,migrant_protection_protocols,1,150
2019-10-01,Other,transfers_to_ice,1,2680
2019-10-01,Other,transfers_to_hhs,1,70
2019-10-01,Other,usbp_releases,1,80
2019-10-01,Other,ofo_paroles,1,50
2019-10-01,Other,other_outcomes,1,190
2019-11-01,Mexico,t8_repatriations,1,16190
2019-11-01,Mexico,transfers_to_ice,1,2920
2019-11-01,Mexico,transfers_to_hhs,1,140
2019-11-01,Mexico,usbp_releases,1,40
2019-11-01,Mexico,ofo_paroles,1,2000
2019-11-01,Mexico,other_outcomes,1,960
2019-11-01,Venezuela,t8_repatriations,1,10
2019-11-01,Venezuela,migrant_protection_protocols,1,280
2019-11-01,Venezuela,transfers_to_ice,1,260
2019-11-01,Venezuela,transfers_to_hhs,1,10
2019-11-01,Venezuela,usbp_releases,1,10
2019-11-01,Venezuela,ofo_paroles,1,10
2019-11-01,Venezuela,other_outcomes,1,20
2019-11-01,Guatemala,t8_repatriations,1,1960
2019-11-01,Guatemala,migrant_protection_protocols,1,570
2019-11-01,Guatemala,transfers_to_ice,1,2210
2019-11-01,Guatemala,transfers_to_hhs,1,1300
2019-11-01,Guatemala,usbp_releases,1,140
2019-11-01,Guatemala,ofo_paroles,1,10
2019-11-01,Guatemala,other_outcomes,1,50
2019-11-01,Honduras,t8_repatriations,1,1270
2019-11-01,Honduras,migrant_protection_protocols,1,1210
2019-11-01,Honduras,transfers_to_ice,1,1200
2019-11-01,Honduras,transfers_to_hhs,1,610
2019-11-01,Honduras,usbp_releases,1,340
2019-11-01,Honduras,ofo_paroles,1,20
2019-11-01,Honduras,other_outcomes,1,110
2019-11-01,Colombia,t8_repatriations,1,10
2019-11-01,Colombia,migrant_protection_protocols,1,20
2019-11-01,Colombia,transfers_to_ice,1,30
2019-11-01,Colombia,transfers_to_hhs,1,0
2019-11-01,Colombia,usbp_releases,1,0
2019-11-01,Colombia,ofo_paroles,1,0
2019-11-01,Colombia,other_outcomes,1,0
2019-11-01,Ecuador,t8_repatriations,1,130
2019-11-01,Ecuador,migrant_protection_protocols,1,390
2019-11-01,Ecuador,transfers_to_ice,1,260
2019-11-01,Ecuador,transfers_to_hhs,1,100
2019-11-01,Ecuador,usbp_releases,1,240
2019-11-01,Ecuador,ofo_paroles,1,0
2019-11-01,Ecuador,other_outcomes,1,70
2019-11-01,Cuba,t8_repatriations,1,30
2019-11-01,Cuba,migrant_protection_protocols,1,540
2019-11-01,Cuba,transfers_to_ice,1,420
2019-11-01,Cuba,transfers_to_hhs,1,0
2019-11-01,Cuba,usbp_releases,1,40
2019-11-01,Cuba,ofo_paroles,1,40
2019-11-01,Cuba,other_outcomes,1,110
2019-11-01,Haiti,t8_repatriations,2,285
2019-11-01,Haiti,transfers_to_ice,1,340
2019-11-01,Haiti,transfers_to_hhs,1,0
2019-11-01,Haiti,usbp_releases,1,90
2019-11-01,Haiti,ofo_paroles,1,10
2019-11-01,Haiti,other_outcomes,1,0
2019-11-01,El Salvador,migrant_protection_protocols,1,460
2019-11-01,El Salvador,transfers_to_ice,1,650
2019-11-01,El Salvador,transfers_to_hhs,1,330
2019-11-01,El Salvador,usbp_releases,1,130
2019-11-01,El Salvador,ofo_paroles,1,10
2019-11-01,El Salvador,other_outcomes,1,30
2019-11-01,El Salvador,t8_repatriations,1,20
2019-11-01,Peru,migrant_protection_protocols,1,20
2019-11-01,Peru,transfers_to_ice,1,20
2019-11-01,Peru,transfers_to_hhs,1,0
2019-11-01,Peru,usbp_releases,1,10
2019-11-01,Peru,ofo_paroles,1,0
2019-11-01,Peru,other_outcomes,1,0
2019-11-01,Peru,t8_repatriations,1,120
2019-11-01,Other,migrant_protection_protocols,1,140
2019-11-01,Other,transfers_to_ice,1,2910
2019-11-01,Other,transfers_to_hhs,1,80
2019-11-01,Other,usbp_releases,1,200
2019-11-01,Other,ofo_paroles,1,70
2019-11-01,Other,other_outcomes,1,150
2019-12-01,Mexico,t8_repatriations,1,14640
2019-12-01,Mexico,transfers_to_ice,1,2810
2019-12-01,Mexico,transfers_to_hhs,1,160
2019-12-01,Mexico,usbp_releases,1,20
2019-12-01,Mexico,ofo_paroles,1,1740
2019-12-01,Mexico,other_outcomes,1,880
2019-12-01,Venezuela,t8_repatriations,1,20
2019-12-01,Venezuela,migrant_protection_protocols,1,220
2019-12-01,Venezuela,transfers_to_ice,1,410
2019-12-01,Venezuela,transfers_to_hhs,1,0
2019-12-01,Venezuela,usbp_releases,1,0
2019-12-01,Venezuela,ofo_paroles,1,10
2019-12-01,Venezuela,other_outcomes,1,20
2019-12-01,Guatemala,t8_repatriations,1,2120
2019-12-01,Guatemala,migrant_protection_protocols,1,640
2019-12-01,Guatemala,transfers_to_ice,1,2300
2019-12-01,Guatemala,transfers_to_hhs,1,1240
2019-12-01,Guatemala,usbp_releases,1,130
2019-12-01,Guatemala,ofo_paroles,1,10
2019-12-01,Guatemala,other_outcomes,1,50
2019-12-01,Honduras,t8_repatriations,1,1220
2019-12-01,Honduras,migrant_protection_protocols,1,830
2019-12-01,Honduras,transfers_to_ice,1,1420
2019-12-01,Honduras,transfers_to_hhs,1,530
2019-12-01,Honduras,usbp_releases,1,320
2019-12-01,Honduras,ofo_paroles,1,10
2019-12-01,Honduras,other_outcomes,1,60
2019-12-01,Colombia,t8_repatriations,1,20
2019-12-01,Colombia,migrant_protection_protocols,1,20
2019-12-01,Colombia,transfers_to_ice,1,20
2019-12-01,Colombia,transfers_to_hhs,1,0
2019-12-01,Colombia,usbp_releases,1,0
2019-12-01,Colombia,ofo_paroles,1,0
2019-12-01,Colombia,other_outcomes,1,10
2019-12-01,Ecuador,t8_repatriations,1,190
2019-12-01,Ecuador,migrant_protection_protocols,1,570
2019-12-01,Ecuador,transfers_to_ice,1,370
2019-12-01,Ecuador,transfers_to_hhs,1,90
2019-12-01,Ecuador,usbp_releases,1,300
2019-12-01,Ecuador,ofo_paroles,1,0
2019-12-01,Ecuador,other_outcomes,1,120
2019-12-01,Cuba,t8_repatriations,1,50
2019-12-01,Cuba,migrant_protection_protocols,1,380
2019-12-01,Cuba,transfers_to_ice,1,360
2019-12-01,Cuba,transfers_to_hhs,1,0
2019-12-01,Cuba,usbp_releases,1,60
2019-12-01,Cuba,ofo_paroles,1,10
2019-12-01,Cuba,other_outcomes,1,90
2019-12-01,Haiti,t8_repatriations,2,275
2019-12-01,Haiti,transfers_to_ice,1,620
2019-12-01,Haiti,transfers_to_hhs,1,10
2019-12-01,Haiti,usbp_releases,1,10
2019-12-01,Haiti,ofo_paroles,1,0
2019-12-01,Haiti,other_outcomes,1,0
2019-12-01,El Salvador,migrant_protection_protocols,1,250
2019-12-01,El Salvador,transfers_to_ice,1,700
2019-12-01,El Salvador,transfers_to_hhs,1,310
2019-12-01,El Salvador,usbp_releases,1,130
2019-12-01,El Salvador,ofo_paroles,1,0
2019-12-01,El Salvador,other_outcomes,1,30
2019-12-01,El Salvador,t8_repatriations,1,10
2019-12-01,Peru,migrant_protection_protocols,1,20
2019-12-01,Peru,transfers_to_ice,1,20
2019-12-01,Peru,transfers_to_hhs,1,0
2019-12-01,Peru,usbp_releases,1,10
2019-12-01,Peru,ofo_paroles,1,0
2019-12-01,Peru,other_outcomes,1,0
2019-12-01,Peru,t8_repatriations,1,160
2019-12-01,Other,migrant_protection_protocols,1,160
2019-12-01,Other,transfers_to_ice,1,2610
2019-12-01,Other,transfers_to_hhs,1,100
2019-12-01,Other,usbp_releases,1,70
2019-12-01,Other,ofo_paroles,1,230
2019-12-01,Other,other_outcomes,1,110
2020-01-01,Mexico,t8_repatriations,1,17080
2020-01-01,Mexico,transfers_to_ice,1,2450
2020-01-01,Mexico,transfers_to_hhs,1,150
2020-01-01,Mexico,usbp_releases,1,20
2020-01-01,Mexico,ofo_paroles,1,1460
2020-01-01,Mexico,other_outcomes,1,720
2020-01-01,Venezuela,t8_repatriations,1,0
2020-01-01,Venezuela,migrant_protection_protocols,1,120
2020-01-01,Venezuela,transfers_to_ice,1,90
2020-01-01,Venezuela,transfers_to_hhs,1,0
2020-01-01,Venezuela,usbp_releases,1,10
2020-01-01,Venezuela,ofo_paroles,1,20
2020-01-01,Venezuela,other_outcomes,1,10
2020-01-01,Guatemala,t8_repatriations,1,1440
2020-01-01,Guatemala,migrant_protection_protocols,1,240
2020-01-01,Guatemala,transfers_to_ice,1,1730
2020-01-01,Guatemala,transfers_to_hhs,1,980
2020-01-01,Guatemala,usbp_releases,1,110
2020-01-01,Guatemala,ofo_paroles,1,10
2020-01-01,Guatemala,other_outcomes,1,80
2020-01-01,Honduras,t8_repatriations,1,780
2020-01-01,Honduras,migrant_protection_protocols,1,360
2020-01-01,Honduras,transfers_to_ice,1,980
2020-01-01,Honduras,transfers_to_hhs,1,380
2020-01-01,Honduras,usbp_releases,1,200
2020-01-01,Honduras,ofo_paroles,1,10
2020-01-01,Honduras,other_outcomes,1,60
2020-01-01,Colombia,t8_repatriations,1,10
2020-01-01,Colombia,migrant_protection_protocols,1,20
2020-01-01,Colombia,transfers_to_ice,1,20
2020-01-01,Colombia,transfers_to_hhs,1,0
2020-01-01,Colombia,usbp_releases,1,10
2020-01-01,Colombia,ofo_paroles,1,0
2020-01-01,Colombia,other_outcomes,1,0
2020-01-01,Ecuador,t8_repatriations,1,170
2020-01-01,Ecuador,migrant_protection_protocols,1,560
2020-01-01,Ecuador,transfers_to_ice,1,260
2020-01-01,Ecuador,transfers_to_hhs,1,70
2020-01-01,Ecuador,usbp_releases,1,350
2020-01-01,Ecuador,ofo_paroles,1,0
2020-01-01,Ecuador,other_outcomes,1,160
2020-01-01,Cuba,t8_repatriations,1,20
2020-01-01,Cuba,migrant_protection_protocols,1,250
2020-01-01,Cuba,transfers_to_ice,1,210
2020-01-01,Cuba,transfers_to_hhs,1,0
2020-01-01,Cuba,usbp_releases,1,60
2020-01-01,Cuba,ofo_paroles,1,10
2020-01-01,Cuba,other_outcomes,1,100
2020-01-01,Haiti,t8_repatriations,2,205
2020-01-01,Haiti,transfers_to_ice,1,460
2020-01-01,Haiti,transfers_to_hhs,1,0
2020-01-01,Haiti,usbp_releases,1,20
2020-01-01,Haiti,ofo_paroles,1,0
2020-01-01,Haiti,other_outcomes,1,0
2020-01-01,El Salvador,migrant_protection_protocols,1,150
2020-01-01,El Salvador,transfers_to_ice,1,430
2020-01-01,El Salvador,transfers_to_hhs,1,250
2020-01-01,El Salvador,usbp_releases,1,70
2020-01-01,El Salvador,ofo_paroles,1,10
2020-01-01,El Salvador,other_outcomes,1,30
2020-01-01,El Salvador,t8_repatriations,1,10
2020-01-01,Peru,migrant_protection_protocols,1,30
2020-01-01,Peru,transfers_to_ice,1,20
2020-01-01,Peru,transfers_to_hhs,1,0
2020-01-01,Peru,usbp_releases,1,10
2020-01-01,Peru,ofo_paroles,1,0
2020-01-01,Peru,other_outcomes,1,10
2020-01-01,Peru,t8_repatriations,1,130
2020-01-01,Other,migrant_protection_protocols,1,240
2020-01-01,Other,transfers_to_ice,1,2120
2020-01-01,Other,transfers_to_hhs,1,60
2020-01-01,Other,usbp_releases,1,60
2020-01-01,Other,ofo_paroles,1,220
2020-01-01,Other,other_outcomes,1,110
2020-02-01,Mexico,t8_repatriations,1,17740
2020-02-01,Mexico,transfers_to_ice,1,2140
2020-02-01,Mexico,transfers_to_hhs,1,180
2020-02-01,Mexico,usbp_releases,1,20
2020-02-01,Mexico,ofo_paroles,1,1150
2020-02-01,Mexico,other_outcomes,1,870
2020-02-01,Venezuela,t8_repatriations,1,10
2020-02-01,Venezuela,migrant_protection_protocols,1,110
2020-02-01,Venezuela,transfers_to_ice,1,80
2020-02-01,Venezuela,transfers_to_hhs,1,0
2020-02-01,Venezuela,usbp_releases,1,0
2020-02-01,Venezuela,ofo_paroles,1,0
2020-02-01,Venezuela,other_outcomes,1,10
2020-02-01,Guatemala,t8_repatriations,1,1530
2020-02-01,Guatemala,migrant_protection_protocols,1,240
2020-02-01,Guatemala,transfers_to_ice,1,1860
2020-02-01,Guatemala,transfers_to_hhs,1,1110
2020-02-01,Guatemala,usbp_releases,1,80
2020-02-01,Guatemala,ofo_paroles,1,0
2020-02-01,Guatemala,other_outcomes,1,50
2020-02-01,Honduras,t8_repatriations,1,1010
2020-02-01,Honduras,migrant_protection_protocols,1,260
2020-02-01,Honduras,transfers_to_ice,1,980
2020-02-01,Honduras,transfers_to_hhs,1,490
2020-02-01,Honduras,usbp_releases,1,160
2020-02-01,Honduras,ofo_paroles,1,10
2020-02-01,Honduras,other_outcomes,1,80
2020-02-01,Colombia,t8_repatriations,1,20
2020-02-01,Colombia,migrant_protection_protocols,1,20
2020-02-01,Colombia,transfers_to_ice,1,20
2020-02-01,Colombia,transfers_to_hhs,1,0
2020-02-01,Colombia,usbp_releases,1,0
2020-02-01,Colombia,ofo_paroles,1,0
2020-02-01,Colombia,other_outcomes,1,0
2020-02-01,Ecuador,t8_repatriations,1,210
2020-02-01,Ecuador,migrant_protection_protocols,1,540
2020-02-01,Ecuador,transfers_to_ice,1,250
2020-02-01,Ecuador,transfers_to_hhs,1,70
2020-02-01,Ecuador,usbp_releases,1,240
2020-02-01,Ecuador,ofo_paroles,1,0
2020-02-01,Ecuador,other_outcomes,1,130
2020-02-01,Cuba,t8_repatriations,1,10
2020-02-01,Cuba,migrant_protection_protocols,1,200
2020-02-01,Cuba,transfers_to_ice,1,230
2020-02-01,Cuba,transfers_to_hhs,1,0
2020-02-01,Cuba,usbp_releases,1,60
2020-02-01,Cuba,ofo_paroles,1,10
2020-02-01,Cuba,other_outcomes,1,90
2020-02-01,Haiti,t8_repatriations,2,255
2020-02-01,Haiti,transfers_to_ice,1,790
2020-02-01,Haiti,transfers_to_hhs,1,0
2020-02-01,Haiti,usbp_releases,1,20
2020-02-01,Haiti,ofo_paroles,1,10
2020-02-01,Haiti,other_outcomes,1,10
2020-02-01,El Salvador,migrant_protection_protocols,1,110
2020-02-01,El Salvador,transfers_to_ice,1,540
2020-02-01,El Salvador,transfers_to_hhs,1,310
2020-02-01,El Salvador,usbp_releases,1,30
2020-02-01,El Salvador,ofo_paroles,1,0
2020-02-01,El Salvador,other_outcomes,1,10
2020-02-01,El Salvador,t8_repatriations,1,10
2020-02-01,Peru,migrant_protection_protocols,1,20
2020-02-01,Peru,transfers_to_ice,1,20
